,movie id,overview,popularity rank,release year,title,budget,revenue,actor id,actor name,character,gender
2805,351286,"Three years after the demise of Jurassic World, a volcanic eruption threatens the remaining dinosaurs on the isla Nublar, so Claire Dearing, the former park manager, recruits Owen Grady to help prevent the extinction of the dinosaurs once again.",6,2018,Jurassic World: Fallen Kingdom,170000000,1303459585,73457.0,Chris Pratt,Owen Grady,Male
2806,345940,"A deep sea submersible pilot revisits his past fears in the Mariana Trench, and accidentally unleashes the seventy foot ancestor of the Great White Shark believed to be extinct.",7,2018,The Meg,150000000,141500000,976.0,Jason Statham,Jonas Taylor,Male
2807,400535,Agent Matt Graver teams up with operative Alejandro Gillick to prevent Mexican drug cartels from smuggling terrorists across the United States border.,8,2018,Sicario: Day of the Soldado,35000000,50065850,1121.0,Benicio del Toro,Alejandro Gillick,Male
2808,383498,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,9,2018,Deadpool 2,110000000,734197230,10859.0,Ryan Reynolds,Wade Wilson / Deadpool / Juggernaut (voice),Male
2809,284054,"King T'Challa returns home from America to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantel to join with girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war.",10,2018,Black Panther,200000000,1346739107,172069.0,Chadwick Boseman,T'Challa / Black Panther,Male
2810,353081,"When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe.",11,2018,Mission: Impossible - Fallout,178000000,437567284,500.0,Tom Cruise,Ethan Hunt,Male
2811,402900,"Debbie Ocean, a criminal mastermind, gathers a crew of female thieves to pull off the heist of the century at New York’s annual Met Gala.",12,2018,Ocean's Eight,70000000,295474148,18277.0,Sandra Bullock,Debbie Ocean,Female
2812,260513,"Elastigirl springs into action to save the day, while Mr. Incredible faces his greatest challenge yet – taking care of the problems of his three children.",13,2018,Incredibles 2,200000000,868429911,8977.0,Craig T. Nelson,Bob Parr / Mr. Incredible (voice),Male
2814,400155,"Dracula, Mavis, Johnny and the rest of the Drac Pack take a vacation on a luxury Monster Cruise Ship, where Dracula falls in love with the ship’s captain, Ericka, who’s secretly a descendant of Abraham Van Helsing, the notorious monster slayer.",15,2018,Hotel Transylvania 3: Summer Vacation,80000000,100176000,19292.0,Adam Sandler,Count Dracula (voice),Male
2815,335983,"When Eddie Brock acquires the powers of a symbiote, he will have to release his alter-ego “Venom” to save his life.",16,2018,Venom,140000000,0,2524.0,Tom Hardy,Eddi Brok / Venom,Male
2816,476292,"A story of encounters and partings interwoven between people; this is a human drama with feelings that touch one's heart gradually, which everyone has experienced at least once.",17,2018,Maquia: When the Promised Flower Blooms,0,0,1835721.0,Manaka Iwami,Maquia (voice),Female
2817,460885,"The Shadow Mountains, 1983. Red and Mandy lead a loving and peaceful existence; but when their pine-scented haven is savagely destroyed, Red is catapulted into a phantasmagoric journey filled with bloody vengeance and laced with fire.",18,2018,Mandy,6000000,0,2963.0,Nicolas Cage,Red Miller,Male
2818,363088,"As Scott Lang awaits expiration of his term of house detention, Hope van Dyne and Dr. Hank Pym involve him in a scheme to rescue Mrs. van Dyne from the micro-universe into which she has fallen, while two groups of schemers converge on them with intentions of stealing Dr. Pym's inventions.",19,2018,Ant-Man and the Wasp,140000000,401500000,22226.0,Paul Rudd,Scott Lang / Ant-Man,Male
2819,466282,Lara Jean's love life goes from imaginary to out of control when her secret letters to every boy she's ever fallen for are mysteriously mailed out.,20,2018,To All the Boys I've Loved Before,0,0,1452046.0,Lana Condor,Lara Jean Song Covey,Female
2820,447200,"Framed and on the run, a former FBI agent must save his family from a blazing fire in the world's tallest building.",21,2018,Skyscraper,125000000,292351275,18918.0,Dwayne Johnson,Will Sawyer,Male
2821,519035,"After an accident at the hair salon, Violet realizes she's not living life to the fullest. A soulful barber helps her put the pieces back together.",22,2018,Nappily Ever After,0,0,5411.0,Sanaa Lathan,Violet Jones,Female
2823,333339,"When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune.",24,2018,Ready Player One,175000000,582218455,1034681.0,Tye Sheridan,Wade Watts / Parzival,Male
2824,493922,"When Ellen, the matriarch of the Graham family, passes away, her daughter’s family begins to unravel cryptic and increasingly terrifying secrets about their ancestry.",25,2018,Hereditary,10000000,79275328,3051.0,Toni Collette,Annie Graham,Female
2825,458423,"Five years after meeting her three fathers, Sophie Sheridan prepares to open her mother’s hotel. In 1979, young Donna Sheridan meets the men who each could be Sophie’s biological father.",26,2018,Mamma Mia! Here We Go Again,75000000,167225525,71070.0,Amanda Seyfried,Sophie Sheridan,Female
2826,484247,"Mommy vlogger Stephanie joins her best friend Emily’s husband, Sean, to investigate her sudden disappearance from their small town.",27,2018,A Simple Favor,20000000,42562414,84223.0,Anna Kendrick,Stephanie Smothers,Female
2827,489999,"After his 16-year-old daughter goes missing, a desperate father breaks into her laptop to look for clues to find her. A thriller that unfolds entirely on computer screens.",28,2018,Searching,0,17335999,68842.0,John Cho,David Kim,Male
2828,345887,Robert McCall returns to deliver his special brand of vigilante justice—but how far will he go when it’s someone he loves?,29,2018,The Equalizer 2,62000000,70331345,5292.0,Denzel Washington,Robert McCall,Male
2829,447332,A family is forced to live in silence while hiding from creatures that hunt by sound.,30,2018,A Quiet Place,17000000,332583447,5081.0,Emily Blunt,Evelyn Abbott,Female
2830,336843,"Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary Last City, a WCKD-controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get answers to the questions the Gladers have been asking since they first arrived in the maze.",31,2018,Maze Runner: The Death Cure,62000000,284881603,527393.0,Dylan O'Brien,Thomas,Male
2831,337167,"Believing they have left behind shadowy figures from their past, newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury. But just as she steps into her role as Mrs. Grey and he relaxes into an unfamiliar stability, new threats could jeopardize their happy ending before it even begins.",32,2018,Fifty Shades Freed,55000000,368307760,118545.0,Dakota Johnson,Anastasia Steele,Female
2832,427641,"Primatologist Davis Okoye shares an unshakable bond with George, the extraordinarily intelligent, silverback gorilla who has been in his care since birth.  But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size.  To make matters worse, it’s soon discovered there are other similarly altered animals.  As these newly created alpha predators tear across North America, destroying everything in their path, Okoye teams with a discredited genetic engineer to secure an antidote, fighting his way through an ever-changing battlefield, not only to halt a global catastrophe but to save the fearsome creature that was once his friend.",33,2018,Rampage,120000000,426245950,18918.0,Dwayne Johnson,Davis Okoye,Male
2833,500664,"A brutal mugging leaves Grey Trace paralyzed in the hospital and his beloved wife dead. A billionaire inventor soon offers Trace a cure — an artificial intelligence implant called STEM that will enhance his body. Now able to walk, Grey finds that he also has superhuman strength and agility — skills he uses to seek revenge against the thugs who destroyed his life.",34,2018,Upgrade,5000000,11871365,130253.0,Logan Marshall-Green,Grey Trace,Male
2834,338970,"Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she finds herself on the island where her father disappeared.",35,2018,Tomb Raider,94000000,273521715,227454.0,Alicia Vikander,Lara Croft,Female
2835,446894,"A Yeti is convinced that the elusive creatures known as ""humans"" really do exist.",36,2018,Smallfoot,0,0,38673.0,Channing Tatum,Migo (voice),Male
2836,399360,"After a hunting expedition goes awry, a young caveman struggles against the elements to find his way home.",37,2018,Alpha,0,0,113505.0,Kodi Smit-McPhee,Keda,Male
2837,462919,A case of mistaken identity results in unexpected romance when the most popular girl in high school and the biggest loser must come together to win over their crushes.,38,2018,Sierra Burgess Is a Loser,0,0,1753911.0,Shannon Purser,Sierra Burgess,Female
2838,268896,"It has been ten years since The Battle of the Breach and the oceans are still, but restless. Vindicated by the victory at the Breach, the Jaeger program has evolved into the most powerful global defense force in human history. The PPDC now calls upon the best and brightest to rise up and become the next generation of heroes when the Kaiju threat returns.",39,2018,Pacific Rim: Uprising,150000000,290061297,236695.0,John Boyega,Jake Pentecost,Male
